agent_id,behaviour_state,mode,species,speed,t,view_x,view_y,view_z,vx,vy,vz,x,y,z
0,base,random,jackal,0.6669132568294336,1.0,,,,0.6580668103880302,0.10826525389323362,0.0,192.14483153496957,125.1390232712133,0.0
1,base,poi,eagle,0.7,1.0,,,,-0.37648352872014434,-0.3137181952372332,0.4998410213052961,183.8367291130364,122.41984743698414,2.999046127831777
2,base,path_follow,pigeon,0.7,1.0,,,,-0.6444369520369446,0.24633152457665267,0.11841365989223801,-4.41424610595191,37.906226096839404,1.688077034889387
3,,external,drone,0.37508466839790344,1.0,0.16021355221147385,-0.8510767401872651,-0.4999999999999999,0.18286702785880402,-0.3073421689740996,-0.11308823882061568,-13.752217466978554,142.8093345762181,57.485794923688864
4,,external,drone,0.698229968547821,1.0,-0.8635625227213636,-0.06526690854571417,-0.49999999999999994,-0.6735404450523433,0.18048325692901346,0.035974321748687976,309.8939496945534,125.03552168287062,61.1599262949962
5,,external,drone,0.6506099700927734,1.0,-0.788588854255406,0.35794918486308386,-0.49999999999999994,-0.47820127322430306,0.44023228444410906,0.02850282799822041,100.10472710545727,-23.69196943329838,61.28564042695047
0,base,random,jackal,0.6301590915611659,1.2,,,,0.47483398491267986,0.4142863350982491,0.0,193.28443309876,126.13331047544911,0.0
1,base,poi,eagle,0.7,1.2,,,,0.09069405146904731,-0.6217108339255893,0.30862635663157156,184.3808934218507,118.6895824334306,4.850804267621206
2,base,path_follow,pigeon,0.7,1.2,,,,-0.6563631561768261,0.23859592661731185,-0.047533051818936835,-6.383335574482388,38.62201387669134,1.5454778794325765
3,,external,drone,0.3511408567428589,1.2,0.13594168513167137,-0.8552893418274086,-0.4999999999999999,0.17532179173812415,-0.2852542284209904,-0.10579317456144424,-13.331445166807056,142.12472442800774,57.231891304741396
4,,external,drone,0.6519206762313843,1.2,-0.863585577392548,-0.06496114623049429,-0.49999999999999994,-0.6379033740815062,0.13435958250564276,0.005230298492878094,308.3629815967578,125.35798468088417,61.1724790113791
5,,external,drone,0.6557216644287109,1.2,-0.7902871854449546,0.3541838004786388,-0.49999999999999994,-0.4826753447617937,0.4422246676223894,0.03785176490614319,98.94630627802897,-22.630630231004645,61.37648466272522
0,base,random,jackal,0.551481895927508,1.4,,,,0.4657622539968549,0.29529274337099437,0.0,194.40226250835244,126.8420130595395,0.0
1,base,poi,eagle,0.7,1.4,,,,-0.6221836324047532,-0.31323800189599493,-0.06906143450458911,180.64779162742218,116.81015442205464,4.436435660593672
2,base,path_follow,pigeon,0.7,1.4,,,,-0.6668847293079305,0.004956972589907575,0.2126974053406178,-8.383989762406179,38.63688479446106,2.1835700954544297
3,,external,drone,0.336628258228302,1.4,0.10992648313727658,-0.8590204702479856,-0.4999999999999999,0.16959679647098927,-0.2716110367569401,-0.10384101105256228,-12.924412855276682,141.47285793979108,56.98267287821525
4,,external,drone,0.6042407155036926,1.4,-0.8640875699501902,-0.05790225779341761,-0.49999999999999994,-0.5909653434768906,0.12463183301927498,-0.018267766144519384,306.94466477241326,125.65710108013043,61.12863637263226
5,,external,drone,0.659477710723877,1.4,-0.7923107617944353,0.3496336035691105,-0.49999999999999994,-0.4874847216117327,0.4423684831990463,0.039744461361454764,97.77634294616081,-21.56894587132693,61.47187136999271
0,base,random,jackal,0.38913257220034075,1.5999999999999999,,,,0.09158368724666971,0.3782017807699451,0.0,194.62206335774445,127.74969733338736,0.0
1,base,poi,eagle,0.7,1.5999999999999999,,,,-0.5660653069007373,0.07524160740128188,0.40485647930969987,177.25139978601774,117.26160406646233,6.865574536451871
2,base,path_follow,pigeon,0.7,1.5999999999999999,,,,-0.6101824288479728,0.28267740452840046,0.194347339817852,-10.214537048950097,39.48491700804626,2.7666121149079856
3,,external,drone,0.3304743766784668,1.5999999999999999,0.08118356015613529,-0.8622118240666706,-0.49999999999999994,0.1632563080741637,-0.26904005643799495,-0.10088676596489456,-12.532597715898689,140.8271618043399,56.7405446398995
4,,external,drone,0.5592405200004578,1.5999999999999999,-0.8645827639140559,-0.049966432159323136,-0.49999999999999994,-0.5391234140712954,0.14417980911575815,-0.03616747508240852,305.65076857864216,126.00313262200825,61.04183443243448
5,,external,drone,0.6647613048553467,1.5999999999999999,-0.7942054939830954,0.34530802673420097,-0.49999999999999994,-0.4908367595048514,0.4452789292449848,0.05209167997098779,96.59833472334917,-20.50027644113897,61.59689140192308
0,base,random,jackal,0.37077478330109326,1.7999999999999998,,,,-0.05557773324463244,0.3665856727960889,0.0,194.48867679795734,128.62950294809798,0.0
1,base,poi,eagle,0.7,1.7999999999999998,,,,-0.5946928922597164,-0.3620300949736435,0.07262626404509606,173.68324243245945,115.08942349662047,7.3013321207224475
2,base,path_follow,pigeon,0.7,1.7999999999999998,,,,-0.699436808165781,0.020131903067493784,0.01956675399102647,-12.312847473447441,39.54531271724874,2.825312376881065
3,,external,drone,0.3157544732093811,1.7999999999999998,0.050410135452466115,-0.8645570069368845,-0.49999999999999994,0.15400190386499713,-0.2579011679214908,-0.09732054532533692,-12.162993146622696,140.20819900132832,56.50697533111869
4,,external,drone,0.5317700505256653,1.7999999999999998,-0.8649921209868929,-0.04229220531725188,-0.49999999999999994,-0.5034715187823545,0.16450899736923438,-0.047250462385325646,304.4424369335645,126.39795421569441,60.928433322709694
5,,external,drone,0.6687443256378174,1.7999999999999998,-0.795333563531954,0.34270179853564153,-0.49999999999999994,-0.49313499495621377,0.44725571643007367,0.06323902231166896,95.41481073545425,-19.42686272170679,61.748665055471086
0,base,random,jackal,0.7041090712039313,1.9999999999999998,,,,0.18946304367414046,0.678139616327931,0.0,194.9433881027753,130.257038027285,0.0
1,base,poi,eagle,0.7,1.9999999999999998,,,,-0.6894478852770524,0.11784485058072935,0.027824533753613136,169.54655512079714,115.79649260010484,7.4682793232441265
2,base,path_follow,pigeon,0.7,1.9999999999999998,,,,-0.5290637108800184,-0.1192945816295521,0.4425611738773459,-13.900038606087495,39.18742897236009,4.152995898513103
3,,external,drone,0.31310904026031494,1.9999999999999998,0.020408054321197567,-0.8657849105400389,-0.49999999999999994,0.14662406783302973,-0.2584352052485184,-0.09874157438985269,-11.811095383823424,139.58795450873188,56.26999555258304
4,,external,drone,0.5129415988922119,1.9999999999999998,-0.8652996475212841,-0.03544742585212227,-0.49999999999999994,-0.4764852001014915,0.18190612314744414,-0.05459945347535388,303.29887245332094,126.83452891124828,60.79739463436884
5,,external,drone,0.6732012629508972,1.9999999999999998,-0.7973051594709212,0.3380894595828876,-0.49999999999999994,-0.4976444008474529,0.44827500569333806,0.06781968751402848,94.22046417342037,-18.351002708042778,61.91143230550475
0,base,random,jackal,0.4578159828331738,2.1999999999999997,,,,0.1839687791770937,0.41922662418505174,0.0,195.3849131728003,131.26318192532912,0.0
1,base,poi,eagle,0.7,2.1999999999999997,,,,-0.6829714373159271,-0.09538550690325048,-0.12021489459890798,165.44872649690157,115.22417955868534,6.746989955650679
2,base,path_follow,pigeon,0.7,2.1999999999999997,,,,-0.6783022378641874,-0.10868645075457851,0.13451144758275352,-15.934945319680057,38.861369620096355,4.556530241261363
3,,external,drone,0.31347784399986267,2.1999999999999997,-0.00908133766705689,-0.8659777879981547,-0.49999999999999994,0.1344559615547668,-0.26689869464039,-0.09463107248912025,-11.488401076091984,138.94739764159496,56.042880978609155
4,,external,drone,0.47608375549316406,2.1999999999999997,-0.865693788862721,-0.023963804466460598,-0.49999999999999994,-0.42856063426103885,0.19449223960510395,-0.07186302066878193,302.2703269310945,127.30131028630053,60.62492338476377
5,,external,drone,0.6762424111366272,2.1999999999999997,-0.798633701450494,0.33493911522466796,-0.49999999999999994,-0.4964599020903539,0.4513121761508768,0.08454988997198827,93.02896040840352,-17.267853485280675,62.11435204143753
0,base,random,jackal,0.26518503331269405,2.4,,,,0.09149906090797287,0.24889962584546751,0.0,195.60451091897946,131.86054102735824,0.0
1,base,poi,eagle,0.7,2.4,,,,-0.4767240296938092,-0.3265244652673642,-0.39511513903463374,162.58838231873872,113.26503276708115,4.376299121442877
2,base,path_follow,pigeon,0.7,2.4,,,,-0.6625408145459728,0.09286596422652,0.20595043517564524,-17.922567763317975,39.13996751277591,5.1743815467882985
3,,external,drone,0.31372496485710144,2.4,-0.037815128974622025,-0.8651994082410325,-0.49999999999999994,0.12026156181662583,-0.27397378918117643,-0.09433383892179799,-11.199773327732082,138.28986054756012,55.81647976519684
4,,external,drone,0.449349045753479,2.4,-0.8659176549230183,-0.013660706153809887,-0.49999999999999994,-0.38608354103090103,0.21459679610903784,-0.08247593203073704,301.3437264326203,127.81634259696223,60.42698114789
5,,external,drone,0.6802191138267517,2.4,-0.8006679569697329,0.33004669772914563,-0.49999999999999994,-0.49956920801984933,0.45242617699961873,0.09186513799685714,91.82999430915588,-16.18203066048159,62.334828372629985
0,base,random,jackal,0.0,2.6,,,,0.0,0.0,0.0,195.60451091897946,131.86054102735824,0.0
1,base,poi,eagle,0.7,2.6,,,,-0.5360285478602054,-0.4487444297605648,0.03608091791716356,159.37221103157748,110.57256618851777,4.592784628945858
2,base,path_follow,pigeon,0.7,2.6,,,,-0.6827599861057124,-0.011818497638088439,-0.15394519962150763,-19.970847721635113,39.104512019861644,4.7125459479237755
3,,external,drone,0.3027944564819336,2.6,-0.06748658321206742,-0.8633918931090103,-0.49999999999999994,0.10110830359571336,-0.27021965189803465,-0.09188543708494623,-10.95711339910237,137.64133338300485,55.59595471619297
4,,external,drone,0.43114978075027466,2.6,-0.8660017506293899,-0.006400617691466071,-0.49999999999999994,-0.3537754545961019,0.22996979092497322,-0.08858304819916439,300.49466534158967,128.36827009518217,60.214381832212005
5,,external,drone,0.6836644411087036,2.6,-0.8024941138600654,0.32558132197647405,-0.49999999999999994,-0.5016145525227939,0.4531904050246372,0.10197237629592938,90.62611938310117,-15.094373688422461,62.57956207574021
0,base,random,jackal,0.5835489602397241,2.8000000000000003,,,,0.5439714049256541,0.21124511738753451,0.0,196.91004229080102,132.36752930908833,0.0
1,base,poi,eagle,0.7,2.8000000000000003,,,,-0.49630971384038314,-0.19842931173855102,0.451998314367036,156.39435274853517,109.38199031808647,7.3047745151480745
2,base,path_follow,pigeon,0.7,2.8000000000000003,,,,-0.6722438066055849,-0.15417305762084452,0.11966174319419152,-21.987579141451867,38.64199284699911,5.07153117750635
3,,external,drone,0.3006831705570221,2.8000000000000003,-0.0938684954379142,-0.8609231705351078,-0.49999999999999994,0.08790475080218138,-0.2706420477040146,-0.09713910570520766,-10.746141997177135,136.9917924685152,55.36282086250047
4,,external,drone,0.4207158088684082,2.8000000000000003,-0.8660165359681777,-0.00391911082747858,-0.49999999999999994,-0.3322346606664849,0.2415182435644199,-0.09105416030683171,299.6973021559901,128.94791387973677,59.995851847475606
5,,external,drone,0.6853072643280029,2.8000000000000003,-0.8056149448131179,0.3177806801770003,-0.49999999999999994,-0.5073206856688278,0.4508467253092435,0.09491574532801865,89.40854973749599,-14.012341547680277,62.807359864527456
0,base,random,jackal,0.8184166954407941,3.0000000000000004,,,,0.3885253195835981,0.7203151833875866,0.0,197.84250305780165,134.09628574921854,0.0
1,base,poi,eagle,0.7,3.0000000000000004,,,,-0.6902208988903221,-0.03231890708544499,-0.11202945585799325,152.25302735519324,109.1880768755738,6.632597780000115
2,base,path_follow,pigeon,0.7,3.0000000000000004,,,,-0.6846057501519998,-0.14574441970037794,-0.008575020992261508,-24.041396391907867,38.204759587897975,5.045806114529566
3,,external,drone,0.30345532298088074,3.0000000000000004,-0.11930111480202235,-0.8577687590528084,-0.49999999999999994,0.0652085955432746,-0.2802518639675036,-0.09639431962228948,-10.589641367873277,136.3191879949932,55.13147449540698
4,,external,drone,0.3709704279899597,3.0000000000000004,-0.8660139957069185,0.004445136638783955,-0.49999999999999994,-0.2659158721230886,0.23532450502640007,-0.10737869774844026,299.0591040628947,129.51269269180014,59.73814297287935
5,,external,drone,0.6873209476470947,3.0000000000000004,-0.8090721620968113,0.3088725247088045,-0.49999999999999994,-0.5105548977986782,0.44961542671057697,0.09792726623442163,88.18321798277915,-12.933264523574893,63.042385303490065
0,base,random,jackal,0.3569453759729231,3.2000000000000006,,,,0.07562702850095214,0.3488417320054577,0.0,198.02400792620392,134.93350590603163,0.0
1,base,poi,eagle,0.7,3.2000000000000006,,,,-0.4515281732642763,0.15332094577374977,0.5124597509421286,149.5438583156076,110.1080025502163,9.707356285652887
2,base,path_follow,pigeon,0.7,3.2000000000000006,,,,-0.617057060147081,-0.32732724005890695,0.04579806150985393,-25.892567572349108,37.222777867721256,5.183200299059128
3,,external,drone,0.3068925142288208,3.2000000000000006,-0.14308796954659497,-0.8541228441922349,-0.5,0.04254557406246827,-0.28779090952590536,-0.0977204267880271,-10.487531990123353,135.62848981213102,54.896945471115714
4,,external,drone,0.3331250250339508,3.2000000000000006,-0.8657925857224358,0.02007980348656165,-0.49999999999999994,-0.2190726215252462,0.2239559431407347,-0.11323958819189786,298.5333297712341,130.0501869553379,59.4663679612188
5,,external,drone,0.6885387897491455,3.2000000000000006,-0.813113670409785,0.2980707281715662,-0.5,-0.5153706708984951,0.4466423282777184,0.09481227324303473,86.94632837262277,-11.861322935708369,63.26993475927335
0,base,random,jackal,0.46284526130576353,3.400000000000001,,,,0.17329727528971264,0.42917804031702517,0.0,198.43992138689924,135.9635332027925,0.0
1,base,poi,eagle,0.7,3.400000000000001,,,,-0.6609778647479799,0.22959094580311576,0.019906278367186694,145.5779911271197,111.48554822503499,9.826793955856008
2,base,path_follow,pigeon,0.7,3.400000000000001,,,,-0.624719493833715,-0.28879539276588967,0.12776061655041646,-27.766726053850252,36.35639168942359,5.566482148710377
3,,external,drone,0.3208552598953247,3.400000000000001,-0.16376890552169507,-0.8503997563406438,-0.5,0.005727374312078874,-0.3064098491598412,-0.0950173632755038,-10.473786291774363,134.8931061741474,54.66890379925451
4,,external,drone,0.3272354006767273,3.400000000000001,-0.8655238732100065,0.029469049926133,-0.49999999999999994,-0.2061631937613929,0.22828024738558308,-0.11165963302705961,298.0385381062068,130.5980595490633,59.19838484195386
5,,external,drone,0.6885307431221008,3.400000000000001,-0.8177210033842576,0.2851882897740419,-0.4999999999999999,-0.5193604333849975,0.4429113025170069,0.09038198139623045,85.69986333249878,-10.798335809667552,63.4868515146243
0,base,random,jackal,0.7708071695088671,3.600000000000001,,,,-0.15859244740893466,0.7543156687959728,0.0,198.0592995131178,137.77389080790283,0.0
1,base,poi,eagle,0.7,3.600000000000001,,,,-0.2738780694709742,-0.6345671836276079,0.1109742876786243,143.93472271029387,107.67814512326935,10.492639681927754
2,base,path_follow,pigeon,0.7,3.600000000000001,,,,-0.6947476144456213,-0.039165248494366714,0.07610410982655826,-29.850968897187116,36.23889594394049,5.794794478190052
3,,external,drone,0.3323431611061096,3.600000000000001,-0.18348900698617004,-0.8463638604732773,-0.4999999999999999,-0.04018290665692575,-0.3184904100994876,-0.08603004952493365,-10.570225267750985,134.12872918990863,54.462431680394666
4,,external,drone,0.3114290237426758,3.600000000000001,-0.8651349234451641,0.039262758888421775,-0.49999999999999994,-0.18687961725380078,0.22279003198028968,-0.1114838424822654,297.5900270247977,131.132755625816,58.930823619996424
5,,external,drone,0.6890496015548706,3.600000000000001,-0.8223392083907524,0.27158465778329766,-0.5,-0.5230891441882778,0.4394908482521833,0.08952594561286431,84.44444938644692,-9.743557773862312,63.701713784095176
0,base,random,jackal,0.6250307620848273,3.800000000000001,,,,-0.2003579510066042,0.5920474178820267,0.0,197.57844043070193,139.1948046108197,0.0
1,base,poi,eagle,0.7,3.800000000000001,,,,-0.5817214251948146,-0.2671677597264643,0.2832341286498786,140.44439415912498,106.07513856491056,12.192044453827027
2,base,path_follow,pigeon,0.7,3.800000000000001,,,,-0.5841875611834627,-0.3856444399880083,0.0018053434170786102,-31.603531580737503,35.081962623976466,5.800210508441287
3,,external,drone,0.3295612931251526,3.800000000000001,-0.2042972971002026,-0.8415833971731808,-0.5,-0.06684593510227392,-0.312129439809715,-0.08196023237338228,-10.730655511996442,133.3796185343653,54.26572712269855
4,,external,drone,0.3128669261932373,3.800000000000001,-0.8646137236396066,0.049427814983611304,-0.49999999999999994,-0.18844790006058967,0.22456157723056497,-0.1092941009390699,297.13775206465226,131.67170341116935,58.66851777774266
5,,external,drone,0.6906694173812866,3.800000000000001,-0.8265410666915763,0.25851472892729194,-0.5,-0.5282599046857324,0.43586367304966095,0.08937883263326425,83.17662561520116,-8.697484958543125,63.91622298241501
0,base,random,jackal,0.6757372549830042,4.000000000000001,,,,-0.34580585036263756,0.580550731312035,0.0,196.7485063898316,140.58812636596858,0.0
1,base,poi,eagle,0.7,4.000000000000001,,,,-0.5468340694670357,-0.19182918619985856,0.39265005258120256,137.16338974232278,104.92416344771141,14.547944769314242
2,base,path_follow,pigeon,0.7,4.000000000000001,,,,-0.6367699912280134,-0.2752494645291981,0.093604009251023,-33.513841554421546,34.25621423038887,6.081022536194356
3,,external,drone,0.34911519289016724,4.000000000000001,-0.2201560260680615,-0.8375746678272445,-0.5,-0.123733693377333,-0.3187634382006732,-0.07043622290007043,-11.027616376102042,132.6145862826837,54.09668018773838
4,,external,drone,0.3188721537590027,4.000000000000001,-0.8641496219271427,0.05696868370584433,-0.49999999999999994,-0.1936560702667131,0.2297522208469684,-0.10672719385257347,296.67297749601215,132.22310874120208,58.41237251249648
5,,external,drone,0.6899547576904297,4.000000000000001,-0.8311166477048588,0.24340320028265383,-0.5,-0.533312021569879,0.4299999326408277,0.0819506756384118,81.89667676343345,-7.665485120205139,64.1129046039472
0,base,random,jackal,0.4504703479941201,4.200000000000001,,,,-0.08793571330955864,0.44180407959488427,0.0,196.53746067788865,141.6484561569963,0.0
1,base,poi,eagle,0.7,4.200000000000001,,,,-0.6635554715088604,-0.2114351447675089,-0.0706350889275049,133.1820569132696,103.65555257910636,14.124134235749212
2,base,path_follow,pigeon,0.7,4.200000000000001,,,,-0.6229264258108932,-0.3057839094056293,0.09197210868016278,-35.382620831854226,33.338862502171985,6.356938862234845
3,,external,drone,0.360761821269989,4.200000000000001,-0.23531022020555453,-0.8334441194626149,-0.5,-0.16932593881405467,-0.3136748727726645,-0.05555080847144609,-11.433998629255774,131.8617665880293,53.96335824740691
4,,external,drone,0.33220741152763367,4.200000000000001,-0.863813905200589,0.06185092709174285,-0.49999999999999994,-0.20740601920857438,0.2381948961296769,-0.10299368392146917,296.17520304991154,132.7947764919133,58.16518767108496
5,,external,drone,0.6906854510307312,4.200000000000001,-0.8354150370944403,0.22821418842064792,-0.5,-0.5385429473113391,0.4249574281997111,0.08018148405104708,80.60417368988624,-6.645587292525832,64.30534016566972
0,base,random,jackal,0.38005971705848834,4.400000000000001,,,,-0.13530557559969084,0.35515882326392306,0.0,196.2127272964494,142.50083733282972,0.0
1,base,poi,eagle,0.7,4.400000000000001,,,,-0.5229627601141882,-0.46480116459685683,0.021675537436377075,130.04428035258448,100.86674559152522,14.254187460367474
2,base,path_follow,pigeon,0.7,4.400000000000001,,,,-0.6235165578384754,-0.2875106414496956,0.13625246109499697,-37.25317050536965,32.4763305778229,6.765696245519836
3,,external,drone,0.37488001585006714,4.400000000000001,-0.24870581913305423,-0.8295453064958879,-0.5000000000000001,-0.21368280058609898,-0.30554764709309307,-0.03892714185889731,-11.946837350662411,131.12845223500588,53.86993310694555
4,,external,drone,0.32889509201049805,4.400000000000001,-0.8634023951984957,0.0673520895407182,-0.49999999999999994,-0.20365869771562217,0.23722152615586112,-0.10208361240500309,295.68642217539406,133.36410815468736,57.920187001312954
5,,external,drone,0.6913405060768127,4.400000000000001,-0.8394379085679357,0.2129413009706904,-0.5,-0.5439522140999686,0.4194423767297562,0.07833119890298335,79.29868837604631,-5.638925588374417,64.49333504303688
0,base,random,jackal,0.9664402634701108,4.600000000000001,,,,0.4081476192915818,0.8760264286668474,0.0,197.1922815827492,144.60330076163015,0.0
1,base,poi,eagle,0.7,4.600000000000001,,,,-0.454107333305419,-0.46751722818376446,0.25537065451929075,127.31963635275197,98.06164222242263,15.786411387483218
2,base,path_follow,pigeon,0.7,4.600000000000001,,,,-0.5351209712986859,-0.4509200007089268,0.01779603992500521,-38.85853341926571,31.12357057569612,6.819084365294851
3,,external,drone,0.3880488872528076,4.600000000000001,-0.26087770286549083,-0.8257982950743025,-0.5000000000000001,-0.2509335804294982,-0.29524880982263685,-0.021033720766692722,-12.549077943693208,130.41985509143154,53.81945217710549
4,,external,drone,0.3298153877258301,4.600000000000001,-0.8630858609880456,0.07129373438475725,-0.49999999999999994,-0.20367688848732243,0.2391372966981404,-0.1005349113729555,295.1975976430245,133.93803766676288,57.67890321401786
5,,external,drone,0.6924619674682617,4.600000000000001,-0.8430425326011078,0.19819003059061804,-0.5,-0.5493106518507893,0.41418536434759695,0.07881540530584916,77.98034281160442,-4.644880713940184,64.68249201577092
0,base,random,jackal,0.7347989738928957,4.800000000000002,,,,0.6430818011489261,0.35549307878650094,0.0,198.7356779055066,145.45648415071776,0.0
1,base,poi,eagle,0.7,4.800000000000002,,,,-0.6035623108706211,-0.23987721790949942,0.26109664345700473,123.69826248752824,96.62237891496564,17.352991248225248
2,base,path_follow,pigeon,0.7,4.800000000000002,,,,-0.5256700382462409,-0.45649945161149136,-0.07265852715685404,-40.43554353400444,29.754072220861648,6.601108783824289
3,,external,drone,0.40991050004959106,4.800000000000002,-0.26837419592928,-0.8233925497351262,-0.5000000000000001,-0.29011436967693166,-0.28952815475492355,-0.005806734200176042,-13.245352430917844,129.72498752001974,53.80551601502507
4,,external,drone,0.2933124303817749,4.800000000000002,-0.8614643320330675,0.08876488401851917,-0.49999999999999994,-0.16944585598997175,0.21603006079173304,-0.10320511876166524,294.7909275886486,134.45650981266303,57.43121092898986
5,,external,drone,0.6915515065193176,4.800000000000002,-0.84661833765792,0.18231124578955643,-0.5,-0.5548678082788999,0.40629128345727095,0.07275021987287247,76.64866007173505,-3.669781633642734,64.85709254346581
0,base,random,jackal,0.5561005524394272,5.000000000000002,,,,0.5511651615922118,0.0739242116661866,0.0,200.05847429332792,145.6339022587166,0.0
1,base,poi,eagle,0.7,5.000000000000002,,,,-0.5131018603883931,-0.4683033654050471,-0.08613035943427175,120.61965132519788,93.81255872253536,16.83620909161962
2,base,path_follow,pigeon,0.7,5.000000000000002,,,,-0.5567083575788737,-0.41488225824607927,0.08915445246574308,-42.10566860674106,28.50942544612341,6.868572141221518
